filename,lat,lon,alt,x,y,z,w
img_08024.png,3.21532702,4.27926493,1.3,0.17992233,-0.18616959,-0.68276531,-0.68322796
img_08025.png,3.21665645,4.31212902,1.3,0.17656873,-0.18440337,-0.70124048,-0.66564304
img_08026.png,3.21773767,4.34695339,1.3,0.1471227,-0.14152049,-0.73887753,-0.64217359
img_08029.png,3.21559191,4.43798923,1.29,0.11062087,-0.06658856,-0.8225162,-0.55389178
img_08030.png,3.21240354,4.46641827,1.29,0.10866119,-0.03814887,-0.85093433,-0.51249212
img_08031.png,3.20718741,4.49386215,1.29,0.11247087,-0.01530924,-0.87597704,-0.4688071
img_08032.png,3.20016074,4.51816559,1.29,0.116867,0.00711922,-0.89643013,-0.42743939
img_08033.png,3.18988943,4.54273081,1.29,0.12273885,0.03931307,-0.91552925,-0.3810457
img_08034.png,3.17720819,4.56380844,1.29,0.13290833,0.0779056,-0.9298352,-0.33417448
img_08035.png,3.15982604,4.58296299,1.29,0.14054525,0.11791339,-0.94137889,-0.28310642
img_08036.png,3.13909292,4.59679031,1.29,0.13851532,0.10480922,-0.95415235,-0.24376602
img_08037.png,3.11429977,4.60724974,1.29,0.13509503,0.09729152,-0.96404785,-0.20711225
img_08038.png,3.08768058,4.61402464,1.29,0.13151351,0.09458925,-0.97196454,-0.17041728
img_08039.png,3.06027675,4.61741066,1.29,0.12896489,0.08747249,-0.97861606,-0.13426565
img_08040.png,3.03210282,4.61801529,1.29,0.12499759,0.08286617,-0.98272526,-0.10844284
img_08042.png,2.97637343,4.61249924,1.29,0.11861225,0.07872362,-0.98688191,-0.07614347
img_08044.png,2.92223692,4.60023594,1.28,0.11708779,0.07750206,-0.98841858,-0.05755464
img_08045.png,2.89506769,4.59195137,1.29,0.11610939,0.07473004,-0.9891842,-0.04948428
img_08047.png,2.84308767,4.57289743,1.29,0.15122207,0.04921593,-0.98654979,-0.03780509
img_08050.png,2.76133275,4.54643345,1.29,0.17780951,0.04764577,-0.98282945,-0.01264835
img_08051.png,2.7321372,4.53833342,1.29,0.17267306,0.06247442,-0.98299593,8.725e-05
img_08053.png,2.67484164,4.52019405,1.29,-0.1567415,-0.10438885,0.98129869,-0.03984901
img_08054.png,2.64706659,4.5086813,1.29,-0.15288949,-0.10995334,0.97969109,-0.06885067
img_08057.png,2.57001185,4.46527815,1.29,-0.13993478,-0.11726723,0.96471047,-0.18973774
img_08058.png,2.54504704,4.44689989,1.28,-0.13258716,-0.12192371,0.95323259,-0.24269927
img_08059.png,2.5230341,4.42824268,1.28,-0.12579937,-0.12615259,0.94001019,-0.29093102
img_08060.png,2.50167346,4.40731192,1.28,-0.11911352,-0.1300063,0.92362469,-0.34033477
img_08061.png,2.48152423,4.38424778,1.28,-0.11120827,-0.13593146,0.90461248,-0.38837039
img_08062.png,2.46416521,4.36069345,1.28,-0.10356399,-0.14163834,0.88459277,-0.43209797
img_08063.png,2.44834876,4.33486605,1.28,-0.09618042,-0.14666757,0.86205238,-0.47550356
img_08065.png,2.42447829,4.28094864,1.28,-0.08175251,-0.15507811,0.82942635,-0.53039533
img_08066.png,2.41601562,4.25204945,1.28,-0.08117239,-0.15620631,0.81528735,-0.55164951
img_08067.png,2.41022396,4.22349119,1.28,-0.14119089,-0.16416945,0.80918962,-0.54619199
img_08068.png,2.40476179,4.19326639,1.28,-0.17734045,-0.16681285,0.80442971,-0.5418641
img_08069.png,2.39878082,4.16260099,1.28,-0.18613118,-0.17178142,0.79493427,-0.55129468
img_08070.png,2.3921454,4.12998915,1.28,-0.18895316,-0.1753425,0.78191721,-0.56758893
img_08071.png,2.38562465,4.09791899,1.28,-0.18725547,-0.18069158,0.76959759,-0.58309984
img_08072.png,2.37921214,4.06452274,1.28,-0.18245605,-0.18771759,0.76241279,-0.59177583
img_08073.png,2.37343764,4.03106213,1.28,-0.17158069,-0.19426249,0.7585339,-0.59786999
img_08074.png,2.36852312,3.99696708,1.28,-0.15775992,-0.19878449,0.75511032,-0.6044873
img_08075.png,2.36484194,3.96255159,1.28,-0.1463718,-0.20284845,0.75127655,-0.61074656
img_08076.png,2.36266375,3.92997766,1.28,-0.13804848,-0.2062932,0.74750841,-0.61613065
img_08077.png,2.36177111,3.89524293,1.28,-0.12722854,-0.20988587,0.74329925,-0.62230784
img_08078.png,2.36238503,3.86319804,1.28,-0.12341411,-0.20759864,0.74032086,-0.62737292
img_08079.png,2.36420584,3.83032918,1.28,-0.12309775,-0.2049493,0.73665828,-0.63259572
img_08080.png,2.36697388,3.79738283,1.28,-0.12402165,-0.20308723,0.7350961,-0.63482904
img_08082.png,2.37366247,3.73248625,1.28,-0.16402215,-0.19931586,0.73772103,-0.62380898
img_08084.png,2.37796855,3.66650867,1.28,-0.16840325,-0.20080355,0.73786217,-0.62199491
img_08085.png,2.37937737,3.63293195,1.28,-0.169857,-0.20020598,0.7380302,-0.62159282
img_08086.png,2.38037968,3.60040164,1.28,-0.17435125,-0.19545309,0.73923898,-0.62042361
img_08087.png,2.3808763,3.56539083,1.28,-0.17447428,-0.19514635,0.73925442,-0.62046725
img_08089.png,2.38075542,3.49885273,1.28,-0.17603755,-0.19389728,0.73945206,-0.62018168
img_08090.png,2.38031316,3.46571636,1.28,-0.17958668,-0.18990833,0.7404207,-0.61924195
img_08091.png,2.37945676,3.43135762,1.28,-0.18470094,-0.18397704,0.74184823,-0.61781812
img_08092.png,2.37804747,3.39823174,1.28,-0.18675248,-0.18159361,0.74237061,-0.61727881
img_08093.png,2.37597919,3.36347365,1.28,-0.18635024,-0.18194249,0.74222249,-0.61747575
img_08094.png,2.37355375,3.3294549,1.28,-0.18608053,-0.18239501,0.74142271,-0.61838377
img_08095.png,2.37093258,3.29615402,1.28,-0.18682373,-0.18090828,0.7384674,-0.62212139
img_08097.png,2.36507416,3.22852159,1.28,-0.18771785,-0.17997211,0.73624837,-0.62474829
img_08098.png,2.36186004,3.19378686,1.28,-0.18810695,-0.17941034,0.73279107,-0.62884414
img_08099.png,2.35851336,3.15855551,1.28,-0.18748239,-0.18012564,0.72767061,-0.63474452
img_08101.png,2.35225296,3.0898509,1.28,-0.1845063,-0.18291672,0.72585636,-0.63689202
img_08102.png,2.34946537,3.0564785,1.28,-0.18461564,-0.18242943,0.72638166,-0.636401
img_08103.png,2.34661198,3.02106857,1.28,-0.18489459,-0.18228316,0.72671467,-0.63598168
img_08104.png,2.34401369,2.98816991,1.28,-0.18551748,-0.18212178,0.72412378,-0.6387955
img_08105.png,2.34127474,2.95280385,1.28,-0.18476352,-0.18294616,0.72234303,-0.64079148
img_08106.png,2.33867788,2.91779137,1.28,-0.18424582,-0.18354456,0.72217876,-0.64095455
img_08107.png,2.33631516,2.88439846,1.28,-0.18460312,-0.18316677,0.72226268,-0.64086521
img_08108.png,2.33390594,2.84935427,1.28,-0.18542077,-0.18221648,0.7224912,-0.64064246
img_08109.png,2.33155107,2.81517196,1.28,-0.18582666,-0.18177614,0.72026777,-0.64314866
img_08110.png,2.32916975,2.78066969,1.28,-0.18561152,-0.18174469,0.71372992,-0.65046662
img_08112.png,2.3248117,2.71175838,1.28,-0.18308388,-0.18448542,0.71293366,-0.65128416
img_08113.png,2.32284331,2.67602587,1.28,-0.18348898,-0.18412517,0.71332014,-0.65084875
img_08115.png,2.31929398,2.60692167,1.28,-0.18367895,-0.18391791,0.71340889,-0.65075648
img_08116.png,2.31761861,2.57286406,1.28,-0.18313308,-0.18381324,0.71339488,-0.65095526
img_08117.png,2.31590533,2.53701234,1.29,-0.18323962,-0.18395685,0.71330392,-0.65098435
img_08119.png,2.31259251,2.46555662,1.29,-0.1835544,-0.18401715,0.71318334,-0.65101075
img_08121.png,2.30937171,2.39458799,1.3,-0.18339001,-0.18427907,0.71301436,-0.65116805
img_08123.png,2.3062396,2.32387209,1.3,-0.18328974,-0.18425964,0.7129184,-0.65130681
img_08124.png,2.30479026,2.29065633,1.3,-0.18342422,-0.18422589,0.71287715,-0.65132368
img_08125.png,2.30324888,2.25523472,1.3,-0.18321103,-0.18442106,0.71277535,-0.65143991
img_08128.png,2.2988286,2.15315175,1.3,-0.18358094,-0.18391734,0.71275735,-0.65149784
img_08129.png,2.29729605,2.1181972,1.3,-0.18322948,-0.18435551,0.71259248,-0.65165329
img_08130.png,2.29576659,2.08282566,1.3,-0.18280318,-0.18428548,0.71256423,-0.65182364
img_08132.png,2.29282308,2.01454687,1.3,-0.18744694,-0.17978969,0.71360469,-0.650621
img_08134.png,2.28915071,1.94581735,1.3,-0.19038974,-0.17632584,0.71437293,-0.64987093
img_08135.png,2.2868638,1.91038251,1.3,-0.19038287,-0.1761658,0.71436447,-0.64992565
img_08136.png,2.28451467,1.87695503,1.3,-0.18978325,-0.1770028,0.71410543,-0.65015829
img_08137.png,2.28196907,1.84222388,1.3,-0.18908033,-0.17794803,0.71381676,-0.65042198
img_08138.png,2.27944994,1.80824947,1.3,-0.18902859,-0.17805326,0.71374053,-0.65049189
img_08140.png,2.27421403,1.73850429,1.3,-0.1884934,-0.17857769,0.71351004,-0.65075624
img_08141.png,2.27159381,1.70359206,1.3,-0.18752044,-0.17939819,0.71325839,-0.65108746
img_08143.png,2.26659989,1.63456237,1.3,-0.18751574,-0.17966481,0.7130875,-0.65120244
img_08144.png,2.26408577,1.59878719,1.3,-0.18735594,-0.17925224,0.71314943,-0.65129435
img_08145.png,2.26171708,1.5647006,1.3,-0.18771018,-0.1790562,0.71314639,-0.65124959
img_08146.png,2.25929952,1.52980912,1.3,-0.18826179,-0.17876191,0.71316463,-0.65115118
img_08147.png,2.25692344,1.49576342,1.3,-0.1885889,-0.17844661,0.71319383,-0.65111107
img_08148.png,2.25442576,1.46047986,1.3,-0.18818302,-0.17883302,0.71304721,-0.65128303
img_08149.png,2.25204492,1.42685282,1.3,-0.1880457,-0.1791279,0.71292222,-0.65137845
img_08150.png,2.24953198,1.3911401,1.3,-0.18831991,-0.17886053,0.71293736,-0.65135616
img_08152.png,2.24466085,1.3221972,1.3,-0.18879113,-0.17824928,0.71299291,-0.65132654
img_08153.png,2.24213409,1.2869066,1.3,-0.18901049,-0.17792395,0.71302491,-0.65131682
img_08154.png,2.23963046,1.25246966,1.3,-0.18887167,-0.1780916,0.71293318,-0.65141165
img_08155.png,2.23704696,1.21721971,1.3,-0.18831646,-0.17869894,0.71273041,-0.6516279
img_08156.png,2.23460722,1.18363023,1.3,-0.18837981,-0.17857501,0.71271408,-0.65166146
img_08158.png,2.22950578,1.11309648,1.3,-0.18834844,-0.17832938,0.71267897,-0.65177619
img_08159.png,2.22704744,1.07905436,1.3,-0.18849492,-0.17836517,0.71261752,-0.65179121
img_08160.png,2.22450018,1.04375541,1.3,-0.18878163,-0.17813376,0.71262318,-0.65176535
img_08161.png,2.22206378,1.01011443,1.3,-0.18935443,-0.17754361,0.71272141,-0.65165275
img_08162.png,2.21946359,0.97481167,1.3,-0.18943019,-0.17745909,0.71269172,-0.65168625
img_08163.png,2.21691847,0.94075185,1.3,-0.18925622,-0.17775759,0.71256638,-0.65179253
img_08164.png,2.21426606,0.90543342,1.3,-0.18893269,-0.17810902,0.71242791,-0.65194178
img_08165.png,2.21159434,0.86968899,1.3,-0.18897952,-0.17810346,0.71237713,-0.65198523
img_08166.png,2.20908618,0.83601528,1.3,-0.18913688,-0.17790082,0.71237999,-0.65199178
img_08167.png,2.20644999,0.80067897,1.3,-0.18922022,-0.17776762,0.7123633,-0.65202218
img_08169.png,2.20121431,0.73083276,1.3,-0.18920588,-0.17781915,0.71224958,-0.6521365
img_08170.png,2.19871712,0.69756699,1.3,-0.18913463,-0.17770216,0.71223462,-0.65220541
img_08171.png,2.19603777,0.66180974,1.3,-0.19028188,-0.17649435,0.71248275,-0.6519286
img_08172.png,2.19345975,0.62815458,1.3,-0.19105935,-0.17539538,0.71271116,-0.65174812
img_08173.png,2.19062448,0.59245121,1.3,-0.19132163,-0.17510399,0.71273172,-0.65172708
img_08174.png,2.18790722,0.55925888,1.3,-0.19145696,-0.17519806,0.71265572,-0.65174514
img_08176.png,2.18194127,0.48823562,1.3,-0.19433239,-0.17224261,0.71327007,-0.65100938
img_08177.png,2.17891288,0.45414644,1.3,-0.19846852,-0.16751678,0.71435124,-0.64980817
img_08179.png,2.17177463,0.38478842,1.3,-0.19083607,-0.17573695,0.71227884,-0.65219396
img_08180.png,2.16824961,0.34951952,1.3,-0.18808064,-0.17881237,0.71146119,-0.65305036
img_08181.png,2.16515112,0.3154732,1.3,-0.19044006,-0.17632763,0.71203065,-0.6524213
img_08182.png,2.16204691,0.28055537,1.3,-0.19105864,-0.17558567,0.71216524,-0.65229362
img_08183.png,2.15892458,0.24519043,1.3,-0.19125219,-0.17543127,0.71215135,-0.65229356
img_08185.png,2.15276933,0.17523099,1.3,-0.19118609,-0.17531453,0.71208405,-0.65241778
img_08186.png,2.14980721,0.14149128,1.3,-0.19097243,-0.17525357,0.71205711,-0.65252614
img_08188.png,2.14381742,0.0729388,1.3,-0.05398444,-0.04996993,0.73509634,-0.67396003
img_08189.png,2.14121842,0.04300203,1.3,-0.02333337,-0.02202535,0.73665053,-0.67551196
img_08190.png,2.13887405,0.01581368,1.3,-0.02244437,-0.02137422,0.73662329,-0.67559272
img_08191.png,2.13680553,-0.00838186,1.3,-0.00949005,-0.00965522,0.73685414,-0.67591614
img_08192.png,2.13481784,-0.03190311,1.3,-0.04038553,-0.03818072,0.73575389,-0.67496479
img_08193.png,2.13295746,-0.05421303,1.3,-0.12115205,-0.11246031,0.72676396,-0.66670007
img_08194.png,2.13075209,-0.08086365,1.3,-0.16303645,-0.15093112,0.71847057,-0.65911984
img_08195.png,2.12837172,-0.10974492,1.3,-0.17694141,-0.16299538,0.71528792,-0.65611535
img_08196.png,2.1256218,-0.14292417,1.3,-0.18421839,-0.16896257,0.7135728,-0.65446854
img_08197.png,2.12280869,-0.17649187,1.3,-0.18791533,-0.17170601,0.71272296,-0.653629
img_08198.png,2.12007904,-0.20868787,1.3,-0.19031027,-0.17239532,0.71243417,-0.6530692
img_08199.png,2.11703515,-0.24370074,1.3,-0.19096482,-0.17362297,0.71203798,-0.65298498
img_08200.png,2.11410761,-0.27693498,1.3,-0.19087434,-0.17436002,0.71179271,-0.65308243
img_08201.png,2.11101699,-0.3119708,1.3,-0.1908098,-0.17514262,0.7115317,-0.65317631
img_08202.png,2.10804462,-0.3458899,1.3,-0.19065176,-0.17568329,0.711339,-0.65328717
img_08203.png,2.10499144,-0.3811461,1.3,-0.19054288,-0.17588568,0.71123362,-0.6533792
img_08207.png,2.09328437,-0.51967138,1.3,-0.19092923,-0.17579091,0.71104038,-0.65350223
img_08208.png,2.09025025,-0.5559082,1.3,-0.19107069,-0.17571716,0.71100205,-0.65352243
img_08209.png,2.08745503,-0.58925283,1.3,-0.19119632,-0.17565262,0.71096605,-0.65354222
img_08210.png,2.08444142,-0.62512696,1.3,-0.19130142,-0.1755617,0.71093374,-0.65357101
img_08211.png,2.08148694,-0.66018248,1.3,-0.19125621,-0.1753397,0.71094131,-0.65363562
img_08213.png,2.07554746,-0.73024678,1.3,-0.19148378,-0.17517936,0.71087313,-0.65368611
img_08215.png,2.06962991,-0.79942119,1.3,-0.1916427,-0.17491968,0.71083438,-0.65375125
img_08217.png,2.06366301,-0.86856449,1.3,-0.1909418,-0.17573504,0.7105276,-0.65407109
img_08219.png,2.05775881,-0.93811458,1.3,-0.19053231,-0.17615914,0.71031785,-0.65430415
img_08220.png,2.05491424,-0.97227371,1.3,-0.19063771,-0.17613056,0.71027166,-0.65433133
img_08221.png,2.05198812,-1.00769436,1.3,-0.19073257,-0.17607352,0.71023136,-0.6543628
img_08222.png,2.04907537,-1.0431267,1.3,-0.19073395,-0.17592283,0.71021819,-0.65441716
img_08223.png,2.04630685,-1.0768944,1.3,-0.19083139,-0.17586437,0.71018076,-0.65444511
img_08224.png,2.04333472,-1.11316717,1.3,-0.190928,-0.17579192,0.71014333,-0.654477
img_08225.png,2.04060102,-1.14650893,1.3,-0.19103283,-0.17573772,0.71010518,-0.65450233
img_08226.png,2.03765869,-1.18233263,1.3,-0.19111961,-0.17565137,0.71007228,-0.65453589
img_08227.png,2.03488207,-1.21605325,1.3,-0.19118105,-0.17554498,0.7100485,-0.65457231
img_08228.png,2.03195977,-1.25143015,1.3,-0.19094676,-0.17514868,0.71010637,-0.65468401
img_08229.png,2.02902627,-1.28680396,1.3,-0.19111775,-0.1751131,0.71005863,-0.65469551
img_08231.png,2.02321887,-1.35633218,1.3,-0.19140759,-0.17531505,0.70989305,-0.65473628
img_08232.png,2.0203495,-1.39048564,1.3,-0.19117816,-0.17566121,0.70975399,-0.65486133
img_08233.png,2.01738572,-1.42589307,1.3,-0.19091405,-0.17595397,0.70962793,-0.6549964
img_08235.png,2.01163912,-1.49547052,1.3,-0.1903564,-0.17637077,0.70942318,-0.65526831
img_08236.png,2.00876641,-1.53088927,1.3,-0.19017126,-0.17662416,0.70930576,-0.6553809
img_08237.png,2.00606751,-1.56464612,1.3,-0.19022462,-0.17664133,0.7092492,-0.65542203
img_08238.png,2.003232,-1.60049844,1.3,-0.19027735,-0.17659256,0.70920718,-0.6554653
img_08239.png,2.00058031,-1.6342752,1.3,-0.19036539,-0.17657925,0.70915812,-0.65549642
img_08240.png,1.99781072,-1.66972744,1.3,-0.19039755,-0.17651245,0.709122,-0.6555441
img_08241.png,1.99517906,-1.70351434,1.3,-0.19039573,-0.17642413,0.70909494,-0.65559775
img_08242.png,1.99239051,-1.73937273,1.3,-0.19031952,-0.17626856,0.70908421,-0.65567327
img_08246.png,1.98157573,-1.87847471,1.3,-0.19062327,-0.176277,0.70886618,-0.65581852
img_08247.png,1.97881603,-1.91391075,1.3,-0.19058041,-0.17617512,0.70884115,-0.6558854
img_08248.png,1.97618318,-1.94768488,1.3,-0.19067393,-0.17620078,0.70878148,-0.6559158
img_08249.png,1.97338438,-1.98354757,1.3,-0.19071499,-0.17616963,0.70873511,-0.65596235
img_08250.png,1.9706471,-2.01857853,1.3,-0.19073279,-0.17611162,0.70869768,-0.65601319
img_08252.png,1.96519339,-2.08822203,1.3,-0.19080457,-0.17599925,0.70862174,-0.65610451
img_08253.png,1.96254182,-2.12199783,1.3,-0.19089128,-0.17597182,0.70857656,-0.65613544
img_08254.png,1.95975327,-2.15743995,1.3,-0.19095756,-0.17590174,0.70854068,-0.65617365
img_08255.png,1.95689142,-2.19371414,1.3,-0.1908015,-0.17560057,0.70857018,-0.65626782
img_08256.png,1.95421958,-2.22747254,1.3,-0.19086039,-0.17548719,0.70854861,-0.65630436
img_08257.png,1.95140457,-2.26288891,1.3,-0.19095652,-0.175643,0.70845169,-0.65633935
img_08258.png,1.94871378,-2.29663706,1.3,-0.19067134,-0.17596173,0.70832175,-0.65647715
img_08259.png,1.94590271,-2.33204913,1.3,-0.19041814,-0.17629726,0.70818394,-0.65660924
img_08260.png,1.94321609,-2.36619806,1.3,-0.19020255,-0.17660461,0.70805472,-0.65672851
img_08261.png,1.9404664,-2.40157628,1.3,-0.19000116,-0.17690259,0.70792568,-0.65684569
img_08262.png,1.93772626,-2.43736482,1.3,-0.18985724,-0.17703225,0.70783997,-0.65694475
img_08263.png,1.93521237,-2.47067356,1.3,-0.18982796,-0.17694898,0.70781285,-0.65700483
img_08264.png,1.93256617,-2.50609088,1.3,-0.18988287,-0.17692871,0.70776409,-0.65704697
img_08265.png,1.93003082,-2.54027796,1.3,-0.18992727,-0.17689733,0.7077204,-0.65708965
img_08267.png,1.92480683,-2.6111834,1.3,-0.19007652,-0.1768924,0.70761263,-0.65716386
img_08268.png,1.92226481,-2.6458118,1.3,-0.18999,-0.17674987,0.70760071,-0.65724003
img_08269.png,1.91969538,-2.68085265,1.3,-0.18996814,-0.17667268,0.70756942,-0.65730083
img_08270.png,1.91718853,-2.71505618,1.3,-0.18995191,-0.17660692,0.70753616,-0.657359
img_08272.png,1.91211998,-2.78428459,1.3,-0.1907654,-0.1757644,0.70764166,-0.65723568
img_08273.png,1.9094609,-2.82014394,1.3,-0.19216026,-0.17443544,0.70791328,-0.65689075
img_08274.png,1.90685678,-2.85391474,1.3,-0.19258185,-0.17396066,0.7079801,-0.65682119
img_08275.png,1.90401971,-2.88934326,1.3,-0.19241467,-0.17414376,0.70788217,-0.65692729
img_08276.png,1.90108526,-2.92516923,1.3,-0.19247232,-0.17408976,0.70784169,-0.65696824
img_08277.png,1.89824653,-2.9592998,1.3,-0.19305809,-0.17356509,0.70791715,-0.65685385
img_08279.png,1.89229691,-3.02828813,1.3,-0.19397974,-0.17256713,0.70805812,-0.65669334
img_08280.png,1.88908839,-3.06398225,1.3,-0.19359776,-0.17275597,0.70796388,-0.65685803
img_08281.png,1.88606393,-3.09717727,1.3,-0.19344576,-0.17308579,0.70782965,-0.65696061
img_08282.png,1.88279104,-3.13285851,1.3,-0.19254154,-0.17410736,0.70752454,-0.65728486
img_08283.png,1.87962997,-3.16770625,1.3,-0.19161248,-0.17495677,0.70726591,-0.65760905
img_08285.png,1.87357128,-3.23739862,1.3,-0.18985125,-0.17654388,0.70677304,-0.65822536
img_08287.png,1.8679893,-3.3067348,1.3,-0.19006197,-0.17664754,0.70663708,-0.6582827
img_08288.png,1.86538184,-3.3404088,1.3,-0.19017695,-0.17655128,0.7066102,-0.65830421
img_08290.png,1.86001658,-3.41115451,1.3,-0.19055773,-0.17625086,0.70657724,-0.65830994
img_08291.png,1.85747743,-3.44488859,1.3,-0.19051652,-0.17639095,0.7064901,-0.65837789
img_08292.png,1.85479009,-3.48071718,1.3,-0.19007497,-0.17681502,0.70633143,-0.658562
img_08293.png,1.85228837,-3.51446915,1.3,-0.18969542,-0.17722791,0.70617741,-0.65872556
img_08294.png,1.84968054,-3.55029774,1.3,-0.18947427,-0.17748402,0.70605922,-0.65884697
img_08295.png,1.84715414,-3.58569264,1.3,-0.18937694,-0.17760989,0.70597428,-0.65893203
img_08296.png,1.84478843,-3.61941957,1.3,-0.18942806,-0.17752185,0.70594656,-0.65897071
img_08297.png,1.84233427,-3.65482998,1.3,-0.18954085,-0.17730984,0.70594841,-0.65899342
img_08298.png,1.83997858,-3.6890173,1.3,-0.18973051,-0.17717531,0.70593005,-0.65899467
img_08299.png,1.83753824,-3.72447348,1.3,-0.18991734,-0.1770259,0.70591372,-0.65899849
img_08300.png,1.83520627,-3.75827169,1.3,-0.19003038,-0.1768226,0.70591581,-0.65901828
img_08301.png,1.83271754,-3.79415917,1.3,-0.19024575,-0.17669336,0.70589286,-0.65901542
img_08302.png,1.83032787,-3.82837892,1.3,-0.19034237,-0.17646319,0.70590174,-0.65903968
img_08303.png,1.82785714,-3.86342764,1.3,-0.19016469,-0.17673117,0.7057811,-0.65914834
img_08304.png,1.82535255,-3.89888906,1.3,-0.18995288,-0.17701571,0.70565587,-0.65926707
img_08305.png,1.82294655,-3.93309689,1.3,-0.18964344,-0.17716223,0.70557129,-0.65940732
img_08306.png,1.82047343,-3.96855164,1.3,-0.18928066,-0.17724517,0.70550281,-0.65956253
img_08308.png,1.8157022,-4.03819561,1.3,-0.18914753,-0.17772475,0.70527285,-0.65971762
img_08309.png,1.81343305,-4.07198668,1.3,-0.18921693,-0.17766184,0.70523816,-0.65975171
img_08310.png,1.81104398,-4.10787439,1.3,-0.18935134,-0.17764565,0.70518672,-0.65977252
img_08312.png,1.806463,-4.17713976,1.3,-0.18938211,-0.17740352,0.70514804,-0.65987015
img_08315.png,1.79952252,-4.28218031,1.3,-0.1894615,-0.17709062,0.70507407,-0.66001046
img_08316.png,1.79728174,-4.31596136,1.3,-0.18963659,-0.17713161,0.70500964,-0.66001797
img_08317.png,1.79492295,-4.35142183,1.3,-0.18977848,-0.17713159,0.70495439,-0.66003627
img_08318.png,1.79252756,-4.38730621,1.3,-0.18989395,-0.17709731,0.70490813,-0.6600616
img_08319.png,1.79023468,-4.421525,1.3,-0.1899002,-0.17695619,0.70489502,-0.66011167
img_08320.png,1.78787589,-4.45657635,1.3,-0.19005243,-0.17693251,0.7048465,-0.66012603
img_08321.png,1.78556287,-4.49079275,1.3,-0.18987267,-0.17658219,0.70489287,-0.66022205
img_08322.png,1.78312421,-4.52666092,1.3,-0.19004318,-0.17666371,0.70481455,-0.66023481
img_08323.png,1.78084302,-4.56002378,1.3,-0.18976571,-0.17697914,0.70468551,-0.66036785
img_08325.png,1.77597678,-4.63174725,1.3,-0.18920973,-0.17757639,0.70442861,-0.66064107
img_08326.png,1.77375329,-4.66510916,1.3,-0.18888009,-0.17773439,0.70434231,-0.66078496
img_08327.png,1.77142859,-4.70055485,1.3,-0.1887462,-0.17795774,0.70423204,-0.66088057
img_08328.png,1.76919723,-4.7351737,1.3,-0.18883564,-0.17799531,0.70416909,-0.66091204
img_08330.png,1.76478314,-4.80482674,1.3,-0.1889641,-0.17799236,0.70406431,-0.66098768
img_08332.png,1.76037669,-4.87527466,1.3,-0.18898281,-0.17788588,0.70398796,-0.66109234
img_08333.png,1.75827408,-4.90905714,1.3,-0.18902597,-0.17787442,0.70394015,-0.66113394
img_08334.png,1.75601864,-4.94535923,1.3,-0.18907148,-0.17786804,0.70388728,-0.66117895
img_08335.png,1.75394619,-4.97875071,1.3,-0.18907085,-0.17782792,0.70384854,-0.66123116
img_08337.png,1.74959648,-5.04888296,1.3,-0.18915732,-0.1778401,0.70373988,-0.66131878
img_08338.png,1.74742198,-5.08395576,1.3,-0.189174,-0.17782573,0.70369154,-0.66136938
img_08339.png,1.74519575,-5.11986637,1.3,-0.18913782,-0.17776193,0.70365608,-0.66143459
img_08340.png,1.74307299,-5.15410614,1.3,-0.18901542,-0.17761771,0.70364606,-0.66151893
img_08341.png,1.74089885,-5.18917227,1.3,-0.18901546,-0.17758568,0.70360273,-0.66157359
img_08342.png,1.73880279,-5.22298098,1.3,-0.18912563,-0.1776544,0.70353246,-0.66159844
img_08346.png,1.73015022,-5.36240768,1.3,-0.189319,-0.17761427,0.70333356,-0.66176534
img_08347.png,1.72791779,-5.39831066,1.3,-0.18931112,-0.17751841,0.70330632,-0.66182232
img_08349.png,1.72364187,-5.46711731,1.3,-0.19066066,-0.17614198,0.70354944,-0.66154414
img_08351.png,1.71901369,-5.53671503,1.3,-0.19414143,-0.17243545,0.704364,-0.66064095
img_08353.png,1.71347451,-5.60833788,1.3,-0.1944939,-0.17206594,0.70434791,-0.66065079
img_08354.png,1.71070731,-5.64159918,1.3,-0.19432309,-0.17233144,0.70423162,-0.66075581
img_08357.png,1.70192766,-5.74616861,1.3,-0.18981643,-0.17707537,0.70289975,-0.66222799
img_08358.png,1.6993593,-5.77977276,1.3,-0.19050635,-0.17638972,0.70302117,-0.66208398
img_08360.png,1.69408369,-5.85120773,1.3,-0.19016534,-0.17657243,0.7028718,-0.66229188
img_08361.png,1.69171059,-5.88446093,1.3,-0.19063103,-0.17535962,0.70313841,-0.66219723
img_08362.png,1.68918931,-5.91978741,1.3,-0.19177294,-0.17460929,0.70326394,-0.66193241
img_08363.png,1.6866734,-5.95429182,1.3,-0.19210368,-0.17454319,0.70322376,-0.66189665
img_08364.png,1.68407941,-5.98920393,1.3,-0.19201809,-0.1746238,0.70315236,-0.6619761
img_08365.png,1.68151867,-6.02325726,1.3,-0.19182883,-0.17486779,0.70304054,-0.66208529
img_08366.png,1.67885566,-6.05853176,1.3,-0.19173943,-0.17502742,0.70294738,-0.66216797
img_08367.png,1.67616391,-6.09421635,1.3,-0.19209819,-0.17467943,0.7029804,-0.66212076
img_08368.png,1.67361283,-6.12784576,1.3,-0.19261131,-0.17423016,0.70304024,-0.66202652
img_08369.png,1.6708622,-6.16356659,1.3,-0.19264656,-0.17371894,0.70312363,-0.66206205
img_08371.png,1.66544843,-6.23248529,1.3,-0.19210193,-0.1745318,0.70281553,-0.66233361
